Employee_Id,Person ID,Date,Name
46,"CheckInTime2023-09-18 11:55:32	",9/18/2023,"CheckOutTime2023-09-18 23:41:42	"
46,"CheckInTime2023-09-19 12:07:47	",9/19/2023,"CheckOutTime2023-09-19 21:41:07	"
46,"CheckInTime2023-09-20 12:01:06	",9/20/2023,"CheckOutTime2023-09-20 22:40:26	"
46,"CheckInTime2023-09-21 12:11:00	",9/21/2023,"CheckOutTime2023-09-21 22:21:00	"
46,"CheckInTime2023-09-22 12:03:24	",9/22/2023,"CheckOutTime2023-09-22 22:51:55	"
46,"CheckInTime2023-09-23 11:50:27	",9/23/2023,"CheckOutTime2023-09-23 21:49:59	"
46,"CheckInTime2023-09-25 11:50:39	",9/25/2023,"CheckOutTime2023-09-25 21:27:21	"
46,"CheckInTime2023-09-26 12:16:47	",9/26/2023,"CheckOutTime2023-09-26 21:43:41	"
46,"CheckInTime2023-09-27 12:46:20	",9/27/2023,"CheckOutTime2023-09-27 22:36:01	"
46,"CheckInTime2023-09-28 11:57:43	",9/28/2023,"CheckOutTime2023-09-28 22:21:25	"
46,"CheckInTime2023-09-30 11:38:42	",9/30/2023,"CheckOutTime2023-09-30 21:32:46	"
47,"CheckInTime2023-09-01 11:46:55	",9/1/2023,"CheckOutTime	"
47,"CheckInTime2023-09-02 11:59:02	",9/2/2023,"CheckOutTime2023-09-02 20:02:56	"
47,"CheckInTime2023-09-04 11:49:54	",9/4/2023,"CheckOutTime2023-09-04 20:11:55	"
47,"CheckInTime2023-09-05 11:57:02	",9/5/2023,"CheckOutTime2023-09-05 20:16:02	"
47,"CheckInTime2023-09-06 11:53:18	",9/6/2023,"CheckOutTime2023-09-06 20:44:14	"
47,"CheckInTime2023-09-08 12:02:32	",9/8/2023,"CheckOutTime2023-09-08 20:03:39	"
47,"CheckInTime2023-09-09 13:50:12	",9/9/2023,"CheckOutTime2023-09-09 21:10:35	"
47,"CheckInTime2023-09-11 12:15:56	",9/11/2023,"CheckOutTime2023-09-11 20:02:21	"
47,"CheckInTime2023-09-12 11:50:27	",9/12/2023,"CheckOutTime2023-09-12 20:05:42	"
47,"CheckInTime2023-09-13 11:52:08	",9/13/2023,"CheckOutTime2023-09-13 19:00:56	"
47,"CheckInTime2023-09-15 11:48:21	",9/15/2023,"CheckOutTime2023-09-15 20:02:24	"
47,"CheckInTime2023-09-16 11:44:14	",9/16/2023,"CheckOutTime2023-09-16 20:01:59	"
47,"CheckInTime2023-09-18 11:34:20	",9/18/2023,"CheckOutTime2023-09-18 20:35:22	"
47,"CheckInTime2023-09-19 11:53:00	",9/19/2023,"CheckOutTime2023-09-19 20:06:33	"
47,"CheckInTime2023-09-20 12:02:02	",9/20/2023,"CheckOutTime2023-09-20 20:01:35	"
47,"CheckInTime2023-09-21 12:06:51	",9/21/2023,"CheckOutTime2023-09-21 20:03:58	"
47,"CheckInTime2023-09-22 11:56:25	",9/22/2023,"CheckOutTime2023-09-22 21:05:27	"
47,"CheckInTime2023-09-23 11:48:41	",9/23/2023,"CheckOutTime2023-09-23 20:00:48	"
47,"CheckInTime2023-09-25 11:13:41	",9/25/2023,"CheckOutTime2023-09-25 21:05:53	"
47,"CheckInTime2023-09-26 11:30:28	",9/26/2023,"CheckOutTime2023-09-26 20:00:54	"
47,"CheckInTime2023-09-27 11:17:00	",9/27/2023,"CheckOutTime2023-09-27 20:24:47	"
47,"CheckInTime2023-09-28 11:20:40	",9/28/2023,"CheckOutTime2023-09-28 19:58:48	"
47,"CheckInTime2023-09-30 11:24:42	",9/30/2023,"CheckOutTime2023-09-30 20:01:36	"
51,"CheckInTime2023-09-01 01:39:55	",9/1/2023,"CheckOutTime2023-09-01 21:19:51	"
51,"CheckInTime2023-09-02 11:09:44	",9/2/2023,"CheckOutTime2023-09-02 21:41:28	"
51,"CheckInTime2023-09-04 11:39:05	",9/4/2023,"CheckOutTime2023-09-04 23:06:57	"
51,"CheckInTime2023-09-05 12:02:01	",9/5/2023,"CheckOutTime2023-09-05 22:12:00	"
51,"CheckInTime2023-09-06 11:50:54	",9/6/2023,"CheckOutTime	"
51,"CheckInTime2023-09-08 11:30:34	",9/8/2023,"CheckOutTime2023-09-08 21:20:15	"
51,"CheckInTime2023-09-09 11:33:32	",9/9/2023,"CheckOutTime2023-09-09 21:44:31	"
51,"CheckInTime2023-09-11 11:34:59	",9/11/2023,"CheckOutTime2023-09-11 23:49:01	"
51,"CheckInTime2023-09-12 11:43:46	",9/12/2023,"CheckOutTime2023-09-12 23:07:12	"
51,"CheckInTime2023-09-13 11:59:02	",9/13/2023,"CheckOutTime2023-09-14 11:52:12	"
51,"CheckInTime2023-09-14 11:52:15	",9/14/2023,"CheckOutTime2023-09-14 21:58:39	"
51,"CheckInTime2023-09-15 11:21:15	",9/15/2023,"CheckOutTime	"
51,"CheckInTime2023-09-16 11:17:47	",9/16/2023,"CheckOutTime2023-09-16 21:40:44	"
51,"CheckInTime2023-09-18 11:20:24	",9/18/2023,"CheckOutTime2023-09-18 23:48:34	"
51,"CheckInTime2023-09-19 11:52:35	",9/19/2023,"CheckOutTime2023-09-20 11:28:39	"
51,"CheckInTime2023-09-20 11:28:44	",9/20/2023,"CheckOutTime2023-09-20 22:25:49	"
51,"CheckInTime2023-09-21 11:33:01	",9/21/2023,"CheckOutTime	"
51,"CheckInTime2023-09-22 11:24:19	",9/22/2023,"CheckOutTime2023-09-22 22:52:01	"
51,"CheckInTime2023-09-23 13:26:10	",9/23/2023,"CheckOutTime2023-09-23 21:53:22	"
61,"CheckInTime2023-09-02 11:35:10	",9/2/2023,"CheckOutTime	"
61,"CheckInTime2023-09-04 11:17:07	",9/4/2023,"CheckOutTime2023-09-04 20:51:41	"
61,"CheckInTime2023-09-05 11:23:55	",9/5/2023,"CheckOutTime2023-09-05 20:52:12	"
61,"CheckInTime2023-09-06 11:29:00	",9/6/2023,"CheckOutTime	"
61,"CheckInTime2023-09-08 11:38:44	",9/8/2023,"CheckOutTime2023-09-09 11:22:02	"
61,"CheckInTime2023-09-11 11:28:51	",9/9/2023,"CheckOutTime2023-09-11 20:55:21	"
61,"CheckInTime2023-09-12 11:22:33	",9/12/2023,"CheckOutTime2023-09-12 20:50:26	"
61,"CheckInTime2023-09-13 11:20:58	",9/13/2023,"CheckOutTime	"
61,"CheckInTime2023-09-14 11:16:07	",9/14/2023,"CheckOutTime	"
61,"CheckInTime2023-09-15 11:24:52	",9/15/2023,"CheckOutTime	"
61,"CheckInTime2023-09-16 11:32:16	",9/16/2023,"CheckOutTime2023-09-16 20:47:30	"
61,"CheckInTime2023-09-18 11:15:42	",9/18/2023,"CheckOutTime2023-09-18 20:49:34	"
61,"CheckInTime2023-09-19 11:28:56	",9/19/2023,"CheckOutTime2023-09-19 20:53:13	"
61,"CheckInTime2023-09-20 11:38:06	",9/20/2023,"CheckOutTime	"
61,"CheckInTime2023-09-21 11:29:03	",9/21/2023,"CheckOutTime2023-09-21 20:42:06	"
61,"CheckInTime2023-09-22 11:31:25	",9/22/2023,"CheckOutTime	"
61,"CheckInTime2023-09-23 11:30:39	",9/23/2023,"CheckOutTime2023-09-23 20:30:02	"
61,"CheckInTime2023-09-25 11:21:06	",9/25/2023,"CheckOutTime2023-09-25 20:40:41	"
61,"CheckInTime2023-09-26 11:22:21	",9/26/2023,"CheckOutTime2023-09-26 20:42:35	"
61,"CheckInTime2023-09-27 11:25:39	",9/27/2023,"CheckOutTime2023-09-27 20:42:24	"
61,"CheckInTime2023-09-28 11:31:36	",9/28/2023,"CheckOutTime	"
61,"CheckInTime2023-09-30 11:31:28	",9/30/2023,"CheckOutTime	"
63,"CheckInTime2023-09-01 13:49:39	",9/1/2023,"CheckOutTime2023-09-01 21:09:10	"
63,"CheckInTime2023-09-02 11:42:17	",9/2/2023,"CheckOutTime2023-09-02 22:07:40	"
63,"CheckInTime2023-09-04 11:46:45	",9/4/2023,"CheckOutTime2023-09-04 23:07:05	"
63,"CheckInTime2023-09-05 11:50:40	",9/5/2023,"CheckOutTime2023-09-05 22:10:26	"
63,"CheckInTime2023-09-06 11:35:28	",9/6/2023,"CheckOutTime2023-09-06 22:36:56	"
63,"CheckInTime2023-09-08 12:00:44	",9/8/2023,"CheckOutTime2023-09-08 21:20:18	"
63,"CheckInTime2023-09-11 11:42:03	",9/9/2023,"CheckOutTime2023-09-11 23:49:04	"
63,"CheckInTime2023-09-12 11:41:46	",9/12/2023,"CheckOutTime2023-09-12 23:24:15	"
63,"CheckInTime2023-09-13 11:50:23	",9/13/2023,"CheckOutTime2023-09-13 21:31:37	"
63,"CheckInTime2023-09-14 11:42:26	",9/14/2023,"CheckOutTime2023-09-15 11:55:56	"
63,"CheckInTime2023-09-16 11:36:55	",9/15/2023,"CheckOutTime2023-09-15 22:23:16	"
63,"CheckInTime2023-09-16 11:36:55	",9/16/2023,"CheckOutTime2023-09-16 21:40:35	"
63,"CheckInTime2023-09-18 11:43:42	",9/18/2023,"CheckOutTime2023-09-18 23:45:23	"
63,"CheckInTime2023-09-19 12:04:19	",9/19/2023,"CheckOutTime2023-09-19 21:48:04	"
63,"CheckInTime2023-09-20 11:45:06	",9/20/2023,"CheckOutTime2023-09-20 22:26:09	"
63,"CheckInTime2023-09-21 11:32:18	",9/21/2023,"CheckOutTime2023-09-21 22:09:16	"
63,"CheckInTime2023-09-22 11:52:46	",9/22/2023,"CheckOutTime2023-09-22 22:52:07	"
63,"CheckInTime2023-09-23 11:46:24	",9/23/2023,"CheckOutTime2023-09-23 19:46:16	"
63,"CheckInTime2023-09-25 11:40:44	",9/25/2023,"CheckOutTime2023-09-26 11:27:16	"
63,"CheckInTime2023-09-27 11:05:37	",9/26/2023,"CheckOutTime2023-09-26 21:45:21	"
63,"CheckInTime2023-09-27 11:05:37	",9/27/2023,"CheckOutTime2023-09-27 22:37:04	"
63,"CheckInTime2023-09-28 11:01:35	",9/28/2023,"CheckOutTime2023-09-28 22:21:35	"
63,"CheckInTime2023-09-30 11:02:42	",9/30/2023,"CheckOutTime2023-09-30 21:33:22	"
70,"CheckInTime2023-09-01 12:11:46	",9/1/2023,"CheckOutTime2023-09-01 21:20:13	"
70,"CheckInTime	",9/2/2023,"CheckOutTime2023-09-02 19:50:36	"
70,"CheckInTime2023-09-04 12:03:44	",9/4/2023,"CheckOutTime2023-09-04 21:26:52	"
70,"CheckInTime2023-09-05 11:34:54	",9/5/2023,"CheckOutTime2023-09-05 21:58:50	"
70,"CheckInTime2023-09-06 11:44:52	",9/6/2023,"CheckOutTime2023-09-06 21:28:48	"
70,"CheckInTime2023-09-08 12:04:03	",9/8/2023,"CheckOutTime2023-09-08 21:20:41	"
70,"CheckInTime2023-09-09 11:58:57	",9/9/2023,"CheckOutTime2023-09-09 21:14:00	"
70,"CheckInTime2023-09-11 12:14:10	",9/11/2023,"CheckOutTime2023-09-11 21:25:17	"
70,"CheckInTime2023-09-12 12:03:37	",9/12/2023,"CheckOutTime2023-09-12 20:50:04	"
70,"CheckInTime2023-09-13 11:54:08	",9/13/2023,"CheckOutTime2023-09-13 21:22:14	"
70,"CheckInTime2023-09-14 12:01:37	",9/14/2023,"CheckOutTime2023-09-14 21:16:28	"
70,"CheckInTime2023-09-15 12:15:22	",9/15/2023,"CheckOutTime2023-09-15 21:12:49	"
70,"CheckInTime2023-09-16 12:04:49	",9/16/2023,"CheckOutTime2023-09-16 20:47:09	"
70,"CheckInTime2023-09-18 12:20:45	",9/18/2023,"CheckOutTime2023-09-18 21:12:16	"
70,"CheckInTime2023-09-19 11:58:27	",9/19/2023,"CheckOutTime2023-09-19 21:18:05	"
70,"CheckInTime2023-09-20 12:08:06	",9/20/2023,"CheckOutTime2023-09-20 21:11:48	"
70,"CheckInTime2023-09-21 11:49:52	",9/21/2023,"CheckOutTime2023-09-21 21:51:23	"
70,"CheckInTime2023-09-22 11:00:09	",9/22/2023,"CheckOutTime2023-09-22 21:26:05	"
70,"CheckInTime2023-09-23 11:55:50	",9/23/2023,"CheckOutTime2023-09-23 20:50:14	"
70,"CheckInTime2023-09-25 11:59:07	",9/25/2023,"CheckOutTime2023-09-25 21:14:04	"
70,"CheckInTime2023-09-26 11:52:51	",9/26/2023,"CheckOutTime2023-09-26 21:30:28	"
70,"CheckInTime2023-09-27 12:04:29	",9/27/2023,"CheckOutTime2023-09-27 21:02:21	"
70,"CheckInTime2023-09-28 11:51:56	",9/28/2023,"CheckOutTime2023-09-28 21:44:44	"
70,"CheckInTime2023-09-30 11:55:00	",9/30/2023,"CheckOutTime2023-09-30 21:04:27	"
71,"CheckInTime2023-09-01 11:35:00	",9/1/2023,"CheckOutTime2023-09-02 11:42:16	"
71,"CheckInTime2023-09-02 11:42:07	",9/2/2023,"CheckOutTime2023-09-02 11:42:16	"
71,"CheckInTime2023-09-04 11:46:19	",9/4/2023,"CheckOutTime2023-09-04 20:43:30	"
71,"CheckInTime2023-09-08 11:39:51	",9/8/2023,"CheckOutTime2023-09-08 20:32:21	"
71,"CheckInTime2023-09-09 11:41:05	",9/9/2023,"CheckOutTime	"
71,"CheckInTime2023-09-11 11:44:55	",9/11/2023,"CheckOutTime2023-09-11 20:41:22	"
71,"CheckInTime2023-09-12 11:42:28	",9/12/2023,"CheckOutTime	"
71,"CheckInTime2023-09-13 11:44:59	",9/13/2023,"CheckOutTime2023-09-13 20:28:22	"
71,"CheckInTime2023-09-14 11:45:13	",9/14/2023,"CheckOutTime	"
71,"CheckInTime2023-09-15 11:45:48	",9/15/2023,"CheckOutTime2023-09-15 20:23:07	"
71,"CheckInTime2023-09-16 11:42:52	",9/16/2023,"CheckOutTime	"
71,"CheckInTime2023-09-18 11:43:11	",9/18/2023,"CheckOutTime	"
71,"CheckInTime2023-09-20 11:48:00	",9/20/2023,"CheckOutTime2023-09-20 20:28:28	"
71,"CheckInTime2023-09-21 11:42:46	",9/21/2023,"CheckOutTime	"
71,"CheckInTime2023-09-22 11:42:50	",9/22/2023,"CheckOutTime2023-09-22 20:28:38	"
71,"CheckInTime2023-09-23 11:45:34	",9/23/2023,"CheckOutTime	"
71,"CheckInTime2023-09-25 11:44:42	",9/25/2023,"CheckOutTime	"
71,"CheckInTime2023-09-26 11:45:04	",9/26/2023,"CheckOutTime	"
71,"CheckInTime2023-09-27 11:47:19	",9/27/2023,"CheckOutTime2023-09-27 20:32:28	"
71,"CheckInTime2023-09-28 11:39:57	",9/28/2023,"CheckOutTime	"
71,"CheckInTime2023-09-30 11:41:20	",9/30/2023,"CheckOutTime2023-09-30 20:35:59	"
75,"CheckInTime2023-09-01 12:42:24	",9/1/2023,"CheckOutTime2023-09-01 21:42:35	"
75,"CheckInTime2023-09-02 13:28:27	",9/2/2023,"CheckOutTime2023-09-02 19:11:50	"
75,"CheckInTime2023-09-04 12:06:39	",9/4/2023,"CheckOutTime2023-09-04 21:26:08	"
75,"CheckInTime2023-09-05 12:13:05	",9/5/2023,"CheckOutTime2023-09-05 21:44:29	"
75,"CheckInTime2023-09-06 11:37:50	",9/6/2023,"CheckOutTime2023-09-06 21:00:05	"
75,"CheckInTime2023-09-08 12:04:24	",9/8/2023,"CheckOutTime2023-09-08 21:25:09	"
75,"CheckInTime2023-09-09 12:22:48	",9/9/2023,"CheckOutTime	"
75,"CheckInTime2023-09-11 12:07:13	",9/11/2023,"CheckOutTime2023-09-11 21:32:18	"
75,"CheckInTime2023-09-13 11:54:42	",9/12/2023,"CheckOutTime2023-09-12 21:43:31	"
75,"CheckInTime2023-09-13 11:54:42	",9/13/2023,"CheckOutTime2023-09-13 21:23:55	"
75,"CheckInTime2023-09-14 12:02:47	",9/14/2023,"CheckOutTime2023-09-14 21:10:23	"
75,"CheckInTime2023-09-15 12:05:43	",9/15/2023,"CheckOutTime2023-09-15 20:29:00	"
75,"CheckInTime2023-09-16 12:24:34	",9/16/2023,"CheckOutTime2023-09-16 20:12:45	"
75,"CheckInTime2023-09-18 11:12:59	",9/18/2023,"CheckOutTime2023-09-18 20:27:46	"
75,"CheckInTime2023-09-19 11:56:39	",9/19/2023,"CheckOutTime2023-09-19 21:15:07	"
75,"CheckInTime2023-09-20 11:53:27	",9/20/2023,"CheckOutTime2023-09-20 20:47:27	"
75,"CheckInTime2023-09-21 18:13:43	",9/21/2023,"CheckOutTime2023-09-21 22:01:18	"
75,"CheckInTime2023-09-22 11:44:26	",9/22/2023,"CheckOutTime	"
75,"CheckInTime2023-09-30 12:58:58	",9/23/2023,"CheckOutTime	"
76,"CheckInTime2023-09-01 11:50:06	",9/1/2023,"CheckOutTime	"
76,"CheckInTime2023-09-02 12:04:48	",9/2/2023,"CheckOutTime	"
76,"CheckInTime2023-09-04 12:12:44	",9/4/2023,"CheckOutTime	"
76,"CheckInTime2023-09-05 11:50:24	",9/5/2023,"CheckOutTime	"
76,"CheckInTime2023-09-08 12:02:41	",9/6/2023,"CheckOutTime	"
76,"CheckInTime2023-09-09 12:01:08	",9/9/2023,"CheckOutTime	"
76,"CheckInTime2023-09-11 11:54:47	",9/11/2023,"CheckOutTime	"
76,"CheckInTime2023-09-12 12:09:02	",9/12/2023,"CheckOutTime	"
76,"CheckInTime2023-09-13 12:02:17	",9/13/2023,"CheckOutTime	"
76,"CheckInTime2023-09-14 11:53:02	",9/14/2023,"CheckOutTime	"
76,"CheckInTime2023-09-15 12:06:29	",9/15/2023,"CheckOutTime	"
76,"CheckInTime2023-09-16 12:15:43	",9/16/2023,"CheckOutTime	"
76,"CheckInTime2023-09-18 13:05:25	",9/18/2023,"CheckOutTime	"
76,"CheckInTime2023-09-19 12:06:05	",9/19/2023,"CheckOutTime	"
76,"CheckInTime2023-09-20 11:31:37	",9/20/2023,"CheckOutTime	"
76,"CheckInTime2023-09-21 11:49:29	",9/21/2023,"CheckOutTime	"
76,"CheckInTime2023-09-22 11:58:06	",9/22/2023,"CheckOutTime	"
76,"CheckInTime2023-09-23 11:52:00	",9/23/2023,"CheckOutTime	"
76,"CheckInTime2023-09-25 11:40:50	",9/25/2023,"CheckOutTime	"
76,"CheckInTime2023-09-26 11:35:41	",9/26/2023,"CheckOutTime	"
76,"CheckInTime2023-09-27 12:00:17	",9/27/2023,"CheckOutTime	"
76,"CheckInTime2023-09-28 11:52:28	",9/28/2023,"CheckOutTime	"
76,"CheckInTime2023-09-30 11:40:35	",9/30/2023,"CheckOutTime	"
78,"CheckInTime2023-09-01 12:36:37	",9/1/2023,"CheckOutTime2023-09-01 20:41:44	"
78,"CheckInTime2023-09-02 11:50:16	",9/2/2023,"CheckOutTime	"
78,"CheckInTime2023-09-04 12:55:26	",9/4/2023,"CheckOutTime2023-09-04 16:39:02	"
78,"CheckInTime2023-09-05 12:49:32	",9/5/2023,"CheckOutTime2023-09-05 20:36:59	"
78,"CheckInTime2023-09-06 10:44:00	",9/6/2023,"CheckOutTime2023-09-06 20:18:26	"
78,"CheckInTime2023-09-08 12:16:07	",9/8/2023,"CheckOutTime2023-09-08 20:32:24	"
78,"CheckInTime2023-09-09 12:37:29	",9/9/2023,"CheckOutTime2023-09-09 22:09:56	"
78,"CheckInTime2023-09-11 12:25:39	",9/11/2023,"CheckOutTime2023-09-11 20:37:50	"
78,"CheckInTime2023-09-12 12:24:03	",9/12/2023,"CheckOutTime2023-09-12 21:24:48	"
78,"CheckInTime2023-09-13 12:20:20	",9/13/2023,"CheckOutTime2023-09-13 21:05:52	"
78,"CheckInTime2023-09-14 11:45:37	",9/14/2023,"CheckOutTime2023-09-14 20:53:43	"
78,"CheckInTime2023-09-15 12:20:25	",9/15/2023,"CheckOutTime2023-09-15 20:33:12	"
78,"CheckInTime2023-09-16 11:51:24	",9/16/2023,"CheckOutTime	"
78,"CheckInTime2023-09-18 11:56:14	",9/18/2023,"CheckOutTime2023-09-18 21:04:49	"
78,"CheckInTime2023-09-19 12:01:52	",9/19/2023,"CheckOutTime2023-09-19 20:52:25	"
78,"CheckInTime2023-09-21 11:13:23	",9/20/2023,"CheckOutTime2023-09-21 20:49:37	"
78,"CheckInTime2023-09-22 12:30:19	",9/22/2023,"CheckOutTime2023-09-22 20:43:28	"
78,"CheckInTime2023-09-23 12:34:12	",9/23/2023,"CheckOutTime2023-09-23 20:45:21	"
78,"CheckInTime2023-09-25 11:57:11	",9/25/2023,"CheckOutTime2023-09-25 21:02:55	"
78,"CheckInTime2023-09-26 12:34:42	",9/26/2023,"CheckOutTime2023-09-26 21:06:07	"
78,"CheckInTime2023-09-27 12:47:25	",9/27/2023,"CheckOutTime2023-09-27 21:01:57	"
78,"CheckInTime2023-09-28 12:41:19	",9/28/2023,"CheckOutTime2023-09-28 21:00:59	"
78,"CheckInTime2023-09-16 11:30:23	",9/30/2023,"CheckOutTime2023-09-15 22:16:44	"
87,"CheckInTime2023-09-16 11:30:23	",9/16/2023,"CheckOutTime2023-09-16 21:35:06	"
87,"CheckInTime2023-09-18 11:39:16	",9/18/2023,"CheckOutTime2023-09-18 23:38:02	"
87,"CheckInTime2023-09-19 10:56:24	",9/19/2023,"CheckOutTime2023-09-19 21:36:28	"
87,"CheckInTime2023-09-20 11:14:44	",9/20/2023,"CheckOutTime2023-09-20 21:59:58	"
87,"CheckInTime2023-09-21 10:47:51	",9/21/2023,"CheckOutTime2023-09-21 22:15:47	"
87,"CheckInTime2023-09-22 11:20:08	",9/22/2023,"CheckOutTime2023-09-22 22:54:06	"
87,"CheckInTime2023-09-23 11:11:44	",9/23/2023,"CheckOutTime2023-09-23 20:29:11	"
87,"CheckInTime2023-09-25 11:18:28	",9/25/2023,"CheckOutTime2023-09-25 21:09:22	"
87,"CheckInTime2023-09-26 11:10:14	",9/26/2023,"CheckOutTime2023-09-26 21:01:04	"
87,"CheckInTime2023-09-27 11:28:46	",9/27/2023,"CheckOutTime2023-09-28 11:04:51	"
